name,city,province,postalCode,latitude,longitude,full_name
Arby's,Rosedale,MD,21237,39.336473,-76.48384399999999,Arby's
McDonald's,Sturtevant,WI,53177,42.7239,-87.9506,McDonald's
Burger King,La Vergne,TN,37086,36.0211,-86.57863,Burger King
McDonald's,Canyon Lake,TX,78133,29.843764,-98.266693,McDonalds
Krystal,La Vergne,TN,37086,35.997795,-86.597262,Krystal
Taco Bell,New Braunfels,TX,78132,29.7198,-98.16371,Taco Bell
KFC,Kenner,LA,70062,30.0011,-90.2413,KFC
Custard Hut & Pizza,Beach Haven,NJ,8008,39.618759999999995,-74.19828000000001,Custard Hut & Pizza
Arby's,Denham Springs,LA,70726,30.45692,-90.953923,Arby's
Culver's,Rogers,MN,55374,45.201287,-93.55391999999999,Culver's
Subway,Tavernier,FL,33070,25.00283,-80.52476,SUBWAY
Burger King,Islamorada,FL,33036,24.92298,-80.629659,Burger King
Arby's,Anderson,IN,46013,40.061537,-85.652108,Arby's
Sonic,Saint Charles,MO,63301,38.82217,-90.51746,SONIC Drive In
Burger King,Saint Peters,MO,63376,38.7788,-90.5782,Burger King
Arby's,Columbus,IN,47201,39.222758,-85.902679,Arby's
Taco Bell,Greencastle,IN,46135,39.645981,-86.83225,Taco Bell
McDonald's,Greencastle,IN,46135,39.645070000000004,-86.845712,McDonald's
Wendy's,Greencastle,IN,46135,39.645585,-86.843586,Wendy's
Captain D's,Saint Charles,MO,63303,38.785309999999996,-90.52913000000001,Captain D's
Jimmy John's,Saint Peters,MO,63376,38.792336,-90.58661500000001,Jimmy John's
Subway,Saint Peters,MO,63376,38.794522,-90.620521,Subway
Arby's,Saint Peters,MO,63376,38.7955,-90.6225,Arby's
White Castle,Eureka,MO,63025,38.442082,-90.61789399999999,White Castle
Dairy Queen,O Fallon,MO,63368,38.7703,-90.7006,Dairy Queen
McDonald's,O Fallon,MO,63366,38.822070000000004,-90.70011,McDonald's
Burger King,Saint Peters,MO,63376,38.80185,-90.62099,Burger King
Wendy's,Hudson,WI,54016,44.9608,-92.72776,Wendy's
Arby's,Hudson,WI,54016,44.9604,-92.7232,Arby's
Taco John's,Hudson,WI,54016,44.962995,-92.74362099999999,Taco John's
McDonald's,Hudson,WI,54016,44.9615,-92.7222,McDonald's
Arby's,Chambersburg,PA,17201,39.91,-77.64953,Arby's
Chick-fil-A,Clarksville,TN,37043,36.514051,-87.317415,Chick-fil-A
Jack in the Box,Edinburg,TX,78539,26.3035,-98.1786,Jack in the Box
Jack in the Box,Mission,TX,78572,26.2376,-98.3961,Jack in the Box
McDonald's,Homestead,FL,33034,25.44264,-80.47439,McDonald's
McDonald's,Liberty,TX,77575,30.0756,-94.7753,McDonald's
Whataburger,Mansfield,TX,76063,32.580999999999996,-97.1512,Whataburger
Taco Bell,Fort Worth,TX,76114,32.773081,-97.400937,Taco Bell
Sonic,Waco,TX,76705,31.5996,-97.1076,SONIC Drive In
KFC,Huntsville,AL,35811,34.7733,-86.5338,KFC
Dairy Queen,Greeneville,TN,37745,36.18462,-82.76101,Dairy Queen
McDonald's,Amarillo,TX,79109,35.16405,-101.88743000000001,McDonald's
McDonald's,Amarillo,TX,79118,35.1963,-101.741,McDonald's
Taco Bell,Longview,TX,75601,32.5004,-94.74056,Taco Bell
McDonald's,Alamo,TX,78516,26.1919,-98.1214,McDonald's
Burger King,Port Isabel,TX,78578,26.087020000000003,-97.27351,Burger King
Whataburger,South Padre Island,TX,78597,26.10995,-97.169,Whataburger
Burger King,Harlingen,TX,78550,26.17335,-97.67446,Burger King
Sonic,Caldwell,TX,77836,30.5345,-96.6909,SONIC Drive In
Whataburger,Harlingen,TX,78550,26.165329999999997,-97.67884000000001,Whataburger
Papa John's,North Myrtle Beach,SC,29582,33.826771,-78.681905,Papa John's Pizza
Burger King,Portland,OR,97267,45.412631,-122.629995,Burger King
Burger King,Ridgeland,SC,29936,32.478629999999995,-80.97323,Burger King
KFC,Ridgeland,SC,29936,32.4784,-80.9752,KFC
Wendy's,Ridgeland,SC,29936,32.4756,-80.9659,Wendy's
Burger King,Beaufort,SC,29902,32.400894,-80.685231,Burger King
Waffle House,Charleston,SC,29406,32.9764,-80.0663,Waffle House
McDonald's,North Charleston,SC,29405,32.85902,-79.98231,McDonald's
McDonald's,Johns Island,SC,29455,32.721090000000004,-80.08014,McDonald's
Waffle House,Summerville,SC,29485,32.9523,-80.1637,Waffle House
Sonic,Mount Pleasant,SC,29464,32.8423,-79.8548,SONIC Drive In
Burger King,Summerville,SC,29485,32.994710999999995,-80.18718299999999,Burger King
Burger King,Summerville,SC,29485,32.96502,-80.16614,Burger King
Burger King,Springfield,OR,97477,44.059675,-122.99816299999999,Burger King
Bojangles' Famous Chicken 'n Biscuits,Hartsville,SC,29550,34.360359,-80.06130300000001,Bojangles' Famous Chicken 'n Biscuits
Taco Bell,Central Point,OR,97502,42.37791,-122.89905,Taco Bell
Waffle House,Spartanburg,SC,29301,34.935075,-82.004677,Waffle House
KFC,Spartanburg,SC,29301,34.9371,-81.9803,KFC
KFC,Springfield,OR,97477,44.0804,-123.0422,KFC
Subway,Springfield,OR,97477,44.0602,-122.99861000000001,Subway
Arby's,Hamburg,PA,19526,40.5418,-75.9773,Arby's
Burger King,Aberdeen,SD,57401,45.45868,-98.47411,Burger King
Burger King,Reading,PA,19606,40.30357,-75.85641,Burger King
Domino's Pizza,Aberdeen,SD,57401,45.4598,-98.4882,Domino's Pizza
Taco John's,Rapid City,SD,57702,44.0825,-103.2699,Taco John's
McDonald's,Rapid City,SD,57702,44.08148,-103.25676,McDonald's
Burger King,Sturgis,SD,57785,44.41827,-103.53364,Burger King
Burger King,Rapid City,SD,57701,44.10561,-103.20293000000001,Burger King
Burger King,Rapid City,SD,57701,44.08801,-103.19496,Burger King
Domino's Pizza,Box Elder,SD,57719,44.131565,-103.0712,Domino's Pizza
Domino's Pizza,Rapid City,SD,57702,44.029709999999994,-103.27009,Domino's Pizza
Domino's Pizza,Rapid City,SD,57701,44.0877,-103.21,Domino's Pizza
Wendy's,Rapid City,SD,57701,44.099255,-103.221751,Wendy's
Dairy Queen,Sturgis,SD,57785,44.416540000000005,-103.522379,Dairy Queen
Culver's,Rapid City,SD,57701,44.10203,-103.19291,Culver's
Burger King,Rapid City,SD,57702,44.07999,-103.24956,Burger King
Taco Bueno,Enid,OK,73703,36.39035,-97.90019000000001,Taco Bueno
McDonald's,Cushing,OK,74023,35.986129999999996,-96.73758000000001,McDonald's
KFC,Sioux Falls,SD,57103,43.5464,-96.6839,KFC
Burger King,Sioux Falls,SD,57103,43.52921,-96.6738,Burger King
Arby's,Orangeburg,SC,29115,33.4811,-80.88351,Arby's
Wendy's,Orangeburg,SC,29115,33.490888,-80.856307,Wendy's
McDonald's,Orangeburg,SC,29115,33.49142,-80.85576999999999,McDonald's
Subway,Rapid City,SD,57701,44.096649,-103.203014,Subway
Subway,Rapid City,SD,57702,44.078503000000005,-103.25205600000001,Subway
Culver's,Rapid City,SD,57702,44.081413,-103.254273,Culver's
QDOBA Mexican Eats,Rapid City,SD,57702,44.07898,-103.25219,Qdoba Mexican Eats
Wendy's,Rapid City,SD,57701,44.058715,-103.231109,Wendy's
Wendy's,Rapid City,SD,57702,44.082135,-103.251851,Wendy's
Taco Bell,Rapid City,SD,57702,44.08169,-103.25802,Taco Bell
Dairy Queen,Brandon,SD,57005,43.5925,-96.5721,Dairy Queen
Dairy Queen,Rapid City,SD,57701,44.0692,-103.23200000000001,Dairy Queen
Dairy Queen,Rapid City,SD,57702,44.070706,-103.27946800000001,Dairy Queen
Arby's,Rapid City,SD,57701,44.0704,-103.1911,Arby's
Burger King,Nashville,TN,37210,36.143370000000004,-86.74484,Burger King
Jimmy John's,Grand Rapids,MI,49546,42.9137,-85.5229,Jimmy John's
Sonic,Reading,PA,19606,40.3089,-75.8634,SONIC Drive In
McDonald's,Sturgis,SD,57785,44.419540000000005,-103.52879,McDonald's
McDonald's,Louisville,KY,40222,38.282920000000004,-85.62907,McDonald's
KFC,Pittsburgh,PA,15236,40.3452,-79.9734,KFC
KFC,Connellsville,PA,15425,40.0364,-79.5844,KFC
McDonald's,Hixson,TN,37343,35.1388,-85.2472,McDonald's
Burger King,Clarks Summit,PA,18411,41.476859999999995,-75.684211,Burger King
Wendy's,Wilkes Barre,PA,18702,41.236486,-75.855773,Wendy's
McDonald's,Wilkes Barre,PA,18702,41.224864000000004,-75.877937,McDonald's
McDonald's,Wilkes Barre,PA,18701,41.2409,-75.8811,McDonald's
McDonald's,Hazleton,PA,18202,40.9813,-76.0177,McDonalds
McDonald's,Kingston,PA,18704,41.257948,-75.901767,McDonald's
McDonald's,Abingdon,VA,24210,36.70143,-81.97511999999999,McDonald's
Wendy's,Kingston,PA,18704,41.259632,-75.899536,Wendy's
Taco Bell,Kingsport,TN,37660,36.5523,-82.6267,Taco Bell
KFC,Kingston,PA,18704,41.268,-75.8898,KFC
Bojangles' Famous Chicken 'n Biscuits,Athens,TN,37303,35.446333,-84.629947,Bojangles' Famous Chicken 'n Biscuits
Bojangles' Famous Chicken 'n Biscuits,Bristol,VA,24201,36.629115000000006,-82.12201,Bojangles' Famous Chicken 'n Biscuits
Taco Bell,Cleveland,TN,37323,35.13057,-84.8765,Taco Bell
Burger King,Kingston,PA,18704,41.260040000000004,-75.89931999999999,Burger King
McDonald's,Carbondale,PA,18407,41.566,-75.5143,McDonald's
Burger King,Wilkes Barre,PA,18706,41.235023999999996,-75.917405,Burger King
Wendy's,Dallas,PA,18612,41.336085,-75.962028,Wendy's
Burger King,Pittston,PA,18640,41.322006,-75.792475,Burger King
Wendy's,Decatur,GA,30032,33.754799,-84.235803,Wendy's
Wendy's,New London,CT,6320,41.3589,-72.116,Wendy's
Jack in the Box,Baytown,TX,77520,29.744804,-94.94949100000001,Jack in the Box
Taco Bell,Groton,CT,6340,41.367715000000004,-72.070329,Taco Bell
Burger King,New London,CT,6320,41.360746999999996,-72.116077,Burger King
Burger King,Groton,CT,6340,41.352604,-72.059821,Burger King
Burger King,Shenandoah,PA,17976,40.816942,-76.200314,Burger King
Krystal,Chattanooga,TN,37408,35.0168,-85.2773,Krystal
Burger King,Pottsville,PA,17901,40.674588,-76.225927,Burger King
Waffle House,Knoxville,TN,37922,35.90733,-84.14759000000001,Waffle House
McDonald's,Oak Ridge,TN,37830,36.005140000000004,-84.25133000000001,McDonald's
Burger King,Knoxville,TN,37932,35.93643,-84.14514,Burger King
Bojangles' Famous Chicken 'n Biscuits,Harriman,TN,37748,35.889981,-84.546584,Bojangles' Famous Chicken 'n Biscuits
Taco Bell,Sevierville,TN,37876,35.905589,-83.580616,Taco Bell
Arby's,Crossville,TN,38555,35.9863,-85.038113,Arby's
McDonald's,Crossville,TN,38555,35.96309,-85.03699,McDonald's
Domino's Pizza,Mitchell,SD,57301,43.712868,-98.02982,Domino's Pizza
McDonald's,Snohomish,WA,98296,47.8377,-122.1245,McDonald's
KFC,Redmond,WA,98052,47.6741,-122.1297,KFC
KFC,Kirkland,WA,98034,47.7057,-122.1763,KFC
KFC,Issaquah,WA,98027,47.54208,-122.0453,KFC
Burger King,Aberdeen,WA,98520,46.97651,-123.81093,Burger King
KFC,Bremerton,WA,98310,47.601000000000006,-122.6289,KFC
Taco Bell,Mount Holly,NJ,8060,40.00797,-74.7964,Taco Bell
Quiznos,Dupont,WA,98327,47.0917,-122.64399999999999,Quiznos
McDonald's,Lake Villa,IL,60046,42.40698,-88.02772,McDonald's
McDonald's,Bonney Lake,WA,98391,47.1673,-122.1489,McDonald's
McDonald's,Orting,WA,98360,47.1004,-122.20983999999999,McDonald's
Jack in the Box,Moses Lake,WA,98837,47.130990999999995,-119.27155900000001,Jack in the Box
Arby's,Fairfield,OH,45014,39.318341,-84.496057,Arby's
Taco Bell,Yakima,WA,98901,46.60425,-120.49577,Taco Bell
Frisch's Big Boy,Hamilton,OH,45015,39.36651,-84.5461,Frisch's Big Boy
McDonald's,Hamilton,OH,45011,39.378240000000005,-84.55046,McDonald's
McDonald's,Yakima,WA,98901,46.601820000000004,-120.48083000000001,McDonald's
Jack in the Box,Yakima,WA,98902,46.592693,-120.56063200000001,Jack in the Box
Bojangles' Famous Chicken 'n Biscuits,South Boston,VA,24592,36.735110999999996,-78.914013,Bojangles' Famous Chicken 'n Biscuits
Burger King,Moses Lake,WA,98837,47.10238,-119.24819,Burger King
Burger King,Olympia,WA,98501,46.99973,-122.90803999999999,Burger King
Chick-fil-A,Cincinnati,OH,45245,39.100871000000005,-84.272616,Chick-fil-A
Arby's,Harrison,OH,45030,39.259434999999996,-84.799789,Arby's
Burger King,Spokane,WA,99212,47.67666,-117.28201000000001,Burger King
KFC,Veradale,WA,99037,47.65674,-117.19901000000002,KFC
Wendy's,Louisville,KY,40222,38.282383,-85.630782,Wendy's
Arby's,Louisville,KY,40222,38.285078999999996,-85.631215,Arby's
Taco John's,Cloquet,MN,55720,46.70662,-92.456313,Taco John's
Culver's,West Bend,WI,53090,43.427929999999996,-88.2122,Culver's
Dairy Queen,Cloquet,MN,55720,46.70309,-92.45607,Dairy Queen
McDonald's,Waunakee,WI,53597,43.19236,-89.46623000000001,McDonald's
KFC,Chippewa Falls,WI,54729,44.91287,-91.38882,KFC
Arby's,Chippewa Falls,WI,54729,44.948575,-91.374409,Arby's
Burger King,Milwaukee,WI,53214,43.01699,-87.99699,Burger King
Burger King,Milwaukee,WI,53227,42.996451,-88.046352,Burger King
Jimmy John's,River Falls,WI,54022,44.854440000000004,-92.62704000000001,Jimmy John's
Arby's,Wisconsin Rapids,WI,54494,44.366678,-89.817447,Arby's
Wendy's,Minneapolis,MN,55428,45.0832,-93.3761,Wendy's
Burger King,Hudson,WI,54016,44.958335999999996,-92.722982,Burger King
Arby's,Lindstrom,MN,55045,45.391838,-92.854527,Arby's
Burger King,Saint Paul,MN,55109,45.015104,-93.01929100000001,Burger King
Burger King,North Branch,MN,55056-5433,45.50946,-92.99671,Burger King
Arby's,Lees Summit,MO,64086,38.9312,-94.3589,Arby's
Dunkin' Donuts,Bronx,NY,10461,40.84244,-73.84534000000001,Dunkin' Donuts
Sonic,Spring Hill,TN,37174,35.7461,-86.9353,SONIC Drive In
Sonic,Paris,TN,38242,36.2919,-88.3176,SONIC Drive In
Arby's,Sevierville,TN,37876,35.90444,-83.581965,Arby's
Checker's,Decatur,GA,30032,33.73765,-84.25166,Checkers
McDonald's,Cincinnati,OH,45215,39.258061,-84.469734,McDonald's
Taco Bell,Richmond,VA,23234,37.46503,-77.44335,Taco Bell
KFC,Mount Holly,NJ,8060,39.982293,-74.780106,KFC
KFC,Franklin,OH,45005,39.496494,-84.33402,KFC
Arby's,Saint George,UT,84770,37.09608,-113.58649,Arby's
Domino's Pizza,Saint George,UT,84770,37.09089,-113.58502,Domino's Pizza
Del Taco,Ogden,UT,84405,41.188132,-111.983845,Del Taco
Arby's,Bountiful,UT,84010,40.862629999999996,-111.89509,Arby's
Burger King,Ogden,UT,84403,41.187117,-111.948971,Burger King
Wendy's,Bountiful,UT,84010,40.884440000000005,-111.88627,Wendy's
Domino's Pizza,Washington,UT,84780,37.13071,-113.50538999999999,Domino's Pizza
Chick-fil-A,Ogden,UT,84405,41.1895,-111.9825,Chick-fil-A
Subway,Clearfield,UT,84015,41.12182,-112.02551000000001,Subway
Chick-fil-A,Centerville,UT,84014,40.92437,-111.89017,Chick-fil-A
Taco Time,Spokane,WA,99212,47.68137,-117.28331000000001,TacoTime
McDonald's,Cheney,WA,99004,47.50209,-117.56553999999998,McDonald's
Subway,Custer,SD,57730,43.76818,-103.59313,SUBWAY
McDonald's,Columbus,OH,43204,39.972307,-83.09908100000001,McDonald's
Subway,Charleston,SC,29492-8382,32.90294,-79.91345,Subway
McDonald's,Lafayette,LA,70503,30.1891,-92.0627,McDonald's
Quiznos,Lafayette,LA,70503,30.20777,-92.03783,Quiznos
McDonald's,Lexington,KY,40505,38.034,-84.4542,McDonald's
Domino's Pizza,Albuquerque,NM,87122,35.176790000000004,-106.55878,Domino's Pizza
McDonald's,Lexington,KY,40513,38.0054,-84.573,McDonalds
Blake's Lotaburger,Los Lunas,NM,87031,34.809,-106.7384,Blakes Lotaburger
Arby's,Houma,LA,70360,29.614634000000002,-90.757173,Arby's
Waffle House,Fort Worth,TX,76126,32.68203,-97.460771,Waffle House
Taco Bell,Houma,LA,70360,29.632820000000002,-90.75905,Taco Bell
Burger King,Bridgeton,NJ,8302,39.459212,-75.20884699999999,Burger King
McDonald's,Lexington,KY,40508,38.0424,-84.5031,McDonald's
McDonald's,North Manchester,IN,46962,41.0005,-85.7938,McDonald's
McDonald's,Reidsville,NC,27320,36.352959999999996,-79.66401,McDonald's
McDonald's,Walled Lake,MI,48390,42.5377,-83.4758,McDonald's
Subway,Alexandria,LA,71303,31.3455,-92.5201,Subway
McDonald's,Auburn,WA,98001,47.296240000000004,-122.24873000000001,McDonald's
KFC,Reidsville,NC,27320,36.3549,-79.6627,KFC
Bojangles' Famous Chicken 'n Biscuits,Reidsville,NC,27320,36.349576,-79.69345799999999,Bojangles' Famous Chicken 'n Biscuits
Five Guys,Mishawaka,IN,46545,41.7187,-86.1903,Five Guys
Taco Bell,South Bend,IN,46601,41.6793,-86.2532,Taco Bell
Krystal,Decatur,GA,30032,33.73645,-84.28714000000001,Krystal
Burger King,Decatur,GA,30032,33.754801,-84.2687,Burger King
Subway,Valley Center,KS,67147,37.83033,-97.37259,Subway
Jack in the Box,Wenatchee,WA,98801,47.4297,-120.3191,Jack in the Box
McDonald's,Shreveport,LA,71105,32.48858,-93.70430999999999,McDonald's
Burger King,Wichita,KS,67216,37.607524,-97.336124,Burger King
Sonic,Baton Rouge,LA,70810,30.3492,-91.0276,SONIC Drive In
QDOBA Mexican Eats,Junction City,KS,66441,39.022220000000004,-96.818,Qdoba Mexican Eats
Burger King,Topeka,KS,66605,39.016329999999996,-95.65202,Burger King
Burger King,Colorado Springs,CO,80905,38.806945,-104.822204,Burger King
Burger King,Colorado Springs,CO,80909,38.8368,-104.7949,Burger King
Burger King,Franklin,TN,37064,35.89633,-86.87605,Burger King
Domino's Pizza,Juneau,AK,99801,58.300580000000004,-134.418406,Domino's Pizza
KFC,Cincinnati,OH,45251,39.2529,-84.5987,KFC
McDonald's,Huntsville,AL,35810,34.758,-86.5919,McDonald's
McDonald's,Mountain View,AR,72560,35.8643,-92.1092,McDonald's
Burger King,Milwaukee,WI,53209,43.090185,-87.92309,Burger King
Burger King,Milwaukee,WI,53207,42.95881,-87.91221,Burger King
McDonald's,Alice,TX,78332,27.7524,-98.0822,McDonald's
McDonald's,Poteau,OK,74953,35.072841,-94.628967,McDonald's
Burger King,Cary,NC,27513,35.8289,-78.7702,Burger King
Hardee's,Newport,AR,72112,35.605866999999996,-91.260368,Hardee's
KFC,Newport,AR,72112,35.6055,-91.2538,KFC
McDonald's,San Jose,CA,95121,37.2999,-121.8225,McDonald's
Dairy Queen,Portage,WI,53901,43.4863,-89.4981,Dairy Queen
McDonald's,Oxford,MI,48371,42.8373,-83.2735,McDonald's
Sonic,Columbia,TN,38401,35.6286,-87.0282,SONIC Drive In
Domino's Pizza,Columbia,SC,29203,34.062909999999995,-81.00854,Domino's Pizza
Domino's Pizza,Fairbanks,AK,99701,64.84024000000001,-147.71043,Domino's Pizza
Taco John's,Saint Paul,MN,55126,45.0423,-93.1059,Taco John's
Arby's,Paris,TN,38242,36.28887,-88.31477,Arby's
Taco Bell,North Wilkesboro,NC,28659,36.17908,-81.146102,Taco Bell
Bojangles' Famous Chicken 'n Biscuits,Loris,SC,29569,34.055735,-78.88809300000001,Bojangles' Famous Chicken 'n Biscuits
Domino's Pizza,Ripley,WV,25271,38.81021,-81.70338000000001,Domino's Pizza
Bojangles' Famous Chicken 'n Biscuits,Advance,NC,27006,36.0044,-80.4397,Bojangles' Famous Chicken 'n Biscuits
McDonald's,Atkins,AR,72823,35.2547,-92.9367,McDonald's
McDonald's,Yadkinville,NC,27055,36.1207,-80.6616,Mcdonalds
Sonic,Atkins,AR,72823,35.2552,-92.9379,SONIC Drive In
Quiznos,Russellville,AR,72801,35.28222,-93.13396,Quiznos
Burger King,North Kingstown,RI,2852,41.6066,-71.4557,Burger King
Pizza Hut,Warrenville,SC,29851,33.519917,-81.8294,Pizza Hut
McDonald's,Arden,NC,28704,35.482440000000004,-82.55379,McDonald's
Subway,Powell,WY,82435,44.7498,-108.76455,Subway
Arby's,Harrison,AR,72601,36.268365,-93.141356,Arby's
Hardee's,Fredericktown,MO,63645,37.56778,-90.283858,Hardee's
Burger King,Riverview,MI,48193,42.17,-83.1898,Burger King
Burger King,Belleville,MI,48111,42.214667999999996,-83.54379300000001,Burger King
Panera Bread,Saint Paul,MN,55109,45.0174,-93.0216,Panera Bread
Taco Bell,Wayne,MI,48184,42.283657,-83.36389799999999,Taco Bell
Pizza Hut,Logan,WV,25601,37.841269,-81.96604,Pizza Hut
Bojangles' Famous Chicken 'n Biscuits,Morganton,NC,28655,35.718113,-81.695083,Bojangles' Famous Chicken 'n Biscuits
KFC,Hickory,NC,28602,35.7032,-81.3115,KFC
Domino's Pizza,Paden City,WV,26159,39.60135,-80.93829000000001,Domino's Pizza
McDonald's,Belleville,MI,48111,42.2239,-83.4856,McDonald's
McDonald's,Petersburg,WV,26847,38.993771,-79.11364,McDonald's
Burger King,Saint Paul,MN,55113,45.02017,-93.18802,Burger King
Burger King,Saint Paul,MN,55128,44.962725,-92.962547,Burger King
Burger King,Saint Paul,MN,55126,45.042260999999996,-93.107196,Burger King
Burger King,Minneapolis,MN,55443,45.109425,-93.303466,Burger King
Burger King,New Martinsville,WV,26155,39.690635,-80.85548100000001,Burger King
Wendy's,New Martinsville,WV,26155,39.6788,-80.8577,Wendy's
McDonald's,New Martinsville,WV,26155,39.6652,-80.8586,McDonald's
Wendy's,Lenoir,NC,28645,35.9153,-81.5242,Wendy's
McDonald's,Indianapolis,IN,46227,39.6359,-86.118,McDonald's
McDonald's,South Hill,VA,23970,36.7481,-78.0987,McDonald's
Taco John's,Evansville,IN,47712,37.9835,-87.6008,Taco John's
McDonald's,Lakeland,FL,33809,28.123389000000003,-81.97414,McDonald's
Hardee's,Evansville,IN,47711,37.990651,-87.519475,Hardee's
Wendy's,Evansville,IN,47710,38.00954,-87.57386,Wendy's
Taco Time,Everett,WA,98204,47.882540000000006,-122.237311,Taco Time
Subway,Belle,WV,25015,38.20213,-81.50588,SUBWAY
Golden Chick,Manning,SC,29102,33.69672,-80.22301999999999,Golden Chick
Arby's,Mullins,SC,29574,34.20003,-79.258195,Arby's
McDonald's,Pageland,SC,29728,34.7725,-80.3814,McDonald's
Bojangles' Famous Chicken 'n Biscuits,Pageland,SC,29728,34.773455,-80.383267,Bojangles' Famous Chicken 'n Biscuits
KFC,Hillsborough,NC,27278,36.0603,-79.1027,KFC
McDonald's,Durham,NC,27704,36.0167,-78.8896,McDonald's
Wendy's,Urbana,IL,61801,40.11025,-88.22715,Wendy's
Arby's,Rochester,MN,55901,44.06118,-92.4957,Arby's
Wendy's,Swansboro,NC,28584,34.69702,-77.13973,Wendy's
McDonald's,Dothan,AL,36301,31.225233000000003,-85.40032,McDonald's
McDonald's,Dothan,AL,36301,31.18925,-85.39791,McDonald's
McDonald's,Rockford,IL,61109,42.225629999999995,-89.07276,McDonald's
Burger King,Grand Rapids,MI,49503,42.94898,-85.66702,Burger King
McDonald's,Wittenberg,WI,54499,44.831559999999996,-89.16945,McDonald's
Cook Out,Mount Airy,NC,27030,36.4823,-80.6145,Cook-Out
Wendy's,Buckhannon,WV,26201-2634,38.99194,-80.23009,Wendy's
Burger King,Libertyville,IL,60048,42.260523,-87.948394,Burger King
Sonic,East Peoria,IL,61611,40.675007,-89.532193,Sonic Drive-In
Burger King,Grand Rapids,MI,49508,42.868058000000005,-85.645117,Burger King
Bojangles' Famous Chicken 'n Biscuits,Randleman,NC,27317,35.821937,-79.823173,Bojangles' Famous Chicken 'n Biscuits
Arby's,Rapid City,SD,57701,44.032634,-103.211224,Arby's
KFC,Ottawa,IL,61350,41.370959,-88.83651400000001,KFC
