business_id,name,city,state,postal_code,latitude,longitude
Gc-eMRKW4KiAeQFp3ztc7g,Subway,Toronto,ON,M5J 2T3,43.64714,-79.37962
Wo_ZL7I3hS-eW6pJWg1V8A,Church's Chicken,Las Vegas,NV,89110,36.1754343,-115.061809
ht0lf3tqyxWV1QH2ZqhMag,Subway,Cleveland,OH,44124,41.526385,-81.437596
BWS7gSVFPTbQw_FQXzO4og,Jack in the Box,Phoenix,AZ,85014,33.5307103,-112.0647534
0zAJMAk4TbSm9XNQr9ks0A,Subway,Las Vegas,NV,89122,36.1128952,-115.0623534
yqg_xBqK5zB0iSYVFDw1hw,Jersey Mike's Subs,Indian Trail,NC,28079,35.047714,-80.6489763
XRswju4sXUiChhuTWbAZeA,Dairy Queen,Peoria,AZ,85345,33.5805255,-112.2503938
YKHCSOBLCHpb5K6GgaabCQ,Panda Express,Huntersville,NC,28078,35.4421173,-80.8584924
EwldVuxL-KJaIxxi2FApNw,Arby's,Phoenix,AZ,85027,33.6842049,-112.1072993
tCTMmTfqD1PD8_VDOgoB0w,Five Guys,Toronto,ON,M3B 1Y6,43.7541711,-79.3494929
DkLkQTDISbGdEZXlVBdLmA,Jimmy John's,Pittsburgh,PA,15206,40.457283,-79.91685
J7zTx8hrZ3p1h_7JCdFthg,Five Guys,Toronto,ON,M5X 1A9,43.6486362,-79.3817439
14Dl61cUYP6ttjK5TRJ6cA,Subway,Toronto,ON,M5R 1V7,43.6750181,-79.4068705
dSqYhPGziZoJMGPSA1y0og,Burger King,Charlotte,NC,28202,35.2246882,-80.8406333
OrqoZmo6ry1elu-ZJyn-Lg,A&W,Calgary,AB,T2Y 2Z3,50.905755,-114.0649837
gcMVGb1pw0lTkgjTZ9CKsQ,Popeyes Louisiana Kitchen,Toronto,ON,M5S 1Y6,43.6651725,-79.4103714
ZwCBK8GjHTJ4BgED1Pm9UA,Dairy Queen Longueuil,Longueuil,QC,J4J 2G8,45.52582,-73.4833843
EBL_oGV00sz15ij36Fjysg,Wendy's,Toronto,ON,M5J 2H7,43.650469,-79.383889
1FGxwdlDK1ZHSq9FSDHj-w,Burger King Restaurants,Mississauga,ON,L5T 1A6,43.6554016,-79.6482922
lHIUPJMTyHyA1EV5_GRRXw,Subway,Tolleson,AZ,85353,33.4225871,-112.2718861
ckmTRf4qg80YIpPYinAp8w,Subway,Chandler,AZ,85225,33.3194292,-111.808045
qsxS95-LT2YIoUZv5coMPw,Subway,Fort Mill,SC,29715,35.0217344,-80.9603226
V4NwBv9O6DWTl36ZKZrfpw,Wendy's,Penn Hills,PA,15235,40.4637665445,-79.8243753225
zzbsLej_8KtTxGwJdOb09w,Wendy's,Willoughby,OH,44094,41.6261541696,-81.4353374967
UXkD2CbW8BnTpYyUTsrCTQ,Del Taco,Las Vegas,NV,89123,36.0207309,-115.1211241
ZaMY0vMwnpx-kbAK5ROhHg,Panda Express,Phoenix,AZ,85050,33.675653,-111.971447
4LP1fINwJGhLXF2dWxz5nw,Chipotle Mexican Grill,Charlotte,NC,28277,35.061201041,-80.8142977742
MiqI3DMf48AJQbfoG6fTRA,QDOBA Mexican Eats,Pittsburgh,PA,15205,40.4391268448,-80.1468729973
l_Rb8er2wpk4_TZ1R_3sHg,Church's Chicken,Phoenix,AZ,85033,33.4942594,-112.2202621
KVwflracbADEUzLn1wTEKg,Jack In the Box,Henderson,NV,89015,36.0367968,-114.9778971
1D2uwDs3xKKUdfECxzq8nw,Jimmy John's,Gastonia,NC,28054,35.2619237,-81.1422607
e1E_lrNhLP9RGLmMa-KIog,Firehouse Subs,Scottsdale,AZ,85254,33.5858638354,-111.9254718348
AAmOaEiOsUXwLyQOYowUxw,Subway,Fountain Hills,AZ,85268,33.6104408,-111.7277051
xpmlQcgvRcIdBch7GbMu6w,Wendy's,Scottsdale,AZ,85251,33.4823119,-111.9265309
To-Q2f-3DdYtrfBMd4iIpw,Sonic Drive-In,Chandler,AZ,85286,33.2754253,-111.8422271387
k8a_k5Soh4HV4g8ZswSFpA,Burger King,Surprise,AZ,85374,33.6549179,-112.3720326
xHEqgRS_p8ZE8GTgcJc2Hg,Jack in the Box,Las Vegas,NV,89139,36.0433007,-115.2428704
vCRgJTNdWcKuN8rxjvo8Xw,Jack in the Box,Mesa,AZ,85205,33.415261,-111.702303
hbkEMFfZ6_-gYB6nddZ5BQ,Chick-fil-A,Indian Trail,NC,28079,35.083821,-80.659603
SxS_XL_yi9c004nXvBuSjA,Chipotle Mexican Grill,East Liberty,PA,15206,40.4592869978,-79.9259222718
COKSA2i-9GVwKjCu5jI8Ew,Chicken King,Mount Holly,NC,28120,35.2984615,-81.0174483
5ywg1UsnAMTUCnaex0b2sQ,Bison Jacks,Middleton,WI,53562,43.0904559,-89.5256818
G7PKVkfwQ9SgTkNkVHn0sQ,Chick-fil-A,Monroe,NC,28110,35.016181,-80.571287
vjm0zAgXHehrMmX1ivY6wg,Dairy Queen,Charlotte,NC,28205,35.2206557,-80.8137755
dhFkEczL05Z2kbrNAPRViA,Subway,Phoenix,AZ,85037,33.4806655,-112.2532239
hU6K1xshNHz7Q-psStmoug,Carl's Jr.,Las Vegas,NV,89130,36.2384815,-115.2093642
jD7tkMdKp5lwGSuHSChx_w,Chipotle Mexican Grill,Phoenix,AZ,85032,33.5995038,-111.9817557
EU83r5yrRw3zRictM5eO6Q,Taco Bell,Phoenix,AZ,85050,33.6699305895,-112.0291596651
1TGti2jN5PstqlHelBBfNw,Five Guys,Monroeville,PA,15146,40.4385940858,-79.7776156822
AcfhazpwycDN7uM87mcbgA,Burger King,Toronto,ON,M5V 3C7,43.6458573,-79.3878385
lll3B4ebh5ysiPSTob8Jkg,Jersey Mike's Subs,Fort Mill,SC,29708,35.061452,-80.99279
inyA6bzULMTIZfNrXan4lg,Burger King,Charlotte,NC,28270,35.1400686858,-80.7369133042
uDWZg3j4HpZCojNrp80hPw,KFC,Cleveland,OH,44115,41.4997,-81.6675
fvLNLFLtvcDk8GEmWJxgqg,Five Guys,Henderson,NV,89014,36.0631777,-115.0441066
XQRqEueK3br2lXRtBQPN6g,Chipotle Mexican Grill,Charlotte,NC,28277,35.0507959,-80.767278
44diypduswYIqxBSrNr0lA,Popeyes Louisiana Kitchen,Gastonia,NC,28056,35.2586468,-81.1192273
VP64cakWgLi7Zaxcu2od3Q,KFC,Calgary,AB,T3J 3C7,51.0978197,-113.9575536
WLEZLUDR8IbSHFBOkm4Drg,Quiznos,Toronto,ON,M3B 1X8,43.7544808,-79.3580199
qwt9fL28iSpaWyF5pgNd8w,Panda Express,Phoenix,AZ,85054,33.655595,-111.929181
wmdHsfoNETnjxVU5pwtlpw,Subway,Toronto,ON,M5E 1H5,43.6483115736,-79.3776851892
h8ZB8cLiPo3x2f1fZr7e-A,Arby's Roast Beef,Tempe,AZ,85284,33.3496098,-111.9627289
7EH21AeGaOnp8dtRpkAnIw,Long John Silver's,Fort Mill,SC,29707,35.0068254,-80.8549184
Je3Vs7edFgXpXeVag73p2g,Burger King,Fountain Hills,AZ,85268,33.6096038,-111.7290706
cywq9_82MXfAygeO0h5jsg,Carl's Jr,North Las Vegas,NV,89030,36.2188159185,-115.1607115555
FWlvgWQVsPrd8dFp6oBbsQ,Jack-In-the Box Drive Thru,Phoenix,AZ,85044,33.3204156,-111.9767086
i_t8WTwztuHweRqQ89hmuQ,Panda Express,Champaign,IL,61822,40.1460326346,-88.2585361671
OFaMKhoQnCExoAIcz5j9Sg,Five Guys Burgers and Fries,Laval,QC,H7M 4M2,45.6100166,-73.7349424
h0KYR6oAMRQh-Heh6GKMbQ,Zaxby's Chicken Fingers & Buffalo Wings,Charlotte,NC,28217,35.1503313,-80.925418
6itHhAQER37QSzuA6B7_nQ,Subway,Chandler,AZ,85226,33.3171215897,-111.9680397399
UNaXX99KnH69CBnUt6ZtAQ,Subway,Las Vegas,NV,89139,36.038049998,-115.1967367811
d9N9po3OjG4AjyxOylFnmQ,Del Taco,Las Vegas,NV,89104,36.1585666986,-115.124751781
fh6tKiiZlrGk6fRaxd8buA,Church's Chicken,Glendale,AZ,85301,33.5382753,-112.1776486
0kyVqnMoflj3DLDecGK89Q,Taco Bell,Cleveland,OH,44109,41.460284,-81.690501
UyFQAjJJu_M9SJw9sPV6oA,Taco Bell,Brampton,ON,L6Y 1N7,43.6659434,-79.7381144
dbKnvc3eAugC-vRxw03Jzw,Del Taco,N Las Vegas,NV,89030,36.239368,-115.116008
TkXbFJtFCdM_WTLkHa6Erw,Panda Express,Scottsdale,AZ,85254,33.625574,-111.941336
gaV_IfrK2X2Lc_BNSobKOQ,Subway,Las Vegas,NV,89107,36.179178644,-115.2419784095
DZsA7BXUnQyi0f7HXYcuiA,Subway,Phoenix,AZ,85013,33.509785,-112.0831272
avBS62WEvwWyoDWBXAlxmg,Subway,Las Vegas,NV,89121,36.0996688,-115.1014346
oia3V-RDZepljWUGCRVdaw,Burger King,Pittsburgh,PA,15234,40.3696836,-80.0116335
57dbqYYLpyvTH5RRKkIWrg,Taco Bell,Tempe,AZ,85283,33.37804,-111.95152
rDoT-MgxGRiYqCmi0bG10g,Hardee's,Huntersville,NC,28078,35.4083094,-80.8550333
OyKnPzSQUB_s_qET9ul1qA,Dairy Queen,Scottsdale,AZ,85259,33.586449,-111.838579
HzOYnyPrh24YONMUecuzlg,Jimmy John's,Pittsburgh,PA,15222,40.4414071,-80.0033131
gOMc2QcDaMIOkIVTShqoYA,Firehouse Subs,Champaign,IL,61822,40.136805,-88.257355
-s3nJbZRXLMSpwud22iIPA,Burger King,North Versailles,PA,15137,40.3862116,-79.82183
aG5djjpOLNiZLDhZbAXI6w,Burger King,Mint Hill,NC,28227,35.17282,-80.65732
VYPovuzh6JwTxgEdkb9XLQ,Taco Bell,Las Vegas,NV,89110,36.173505,-115.094507
ivYI5FZ7ULlfaqsc-wIVSQ,Wendy's,Central City,AZ,85034,33.439648,-112.026154
LVpDZytzMaf7Jxc9jBRxZA,Burger King,Charlotte,NC,28216,35.2663472,-80.8812971
p_riQnZZj-xWQ3xn4nNkMw,Subway,Fort Mill,SC,29715,35.0085836362,-80.9433305638
yV5uw7PUv-aj4bnXYB3aag,Hardee's,Gastonia,NC,28052,35.2889462,-81.1885078
Kbr9v7psZvqEDjDPXi2XYg,Jimmy John's,Gilbert,AZ,85234,33.3772368,-111.7878574
reSALswA3ZPYVO-6DXF5qg,Burger King,Phoenix,AZ,85041,33.3784025,-112.1016173
G96S9vZ0zzZrp0yrdpGctQ,Subway,Glendale,AZ,85308,33.640109,-112.18694
_aYYRuwTXItHvrc19cNqZg,Dairy Queen,Phoenix,AZ,85303,33.5079727173,-112.2201919556
TC6P9n3noJLR8KpE-i2OyA,Jack in the Box,Charlotte,NC,28262,35.342416,-80.766969
_cnEt-zbF3WnDt9ZapaCIQ,Wendy's,Elyria,OH,44035,41.400567,-82.107802
UciuB_t-6k2EfjQRdDCHfg,Taco Bell,Maple Heights,OH,44137,41.409927,-81.536987
gNJj1txs1vwCyFUbawbiJQ,Taco Bell,Chandler,AZ,85249,33.246849,-111.789979
tiF4tyqwfHwCUy3DY0___A,Subway,Streetsboro,OH,44241,41.2462024,-81.3448831
8U8B2E4F7u53fkfpqkCIWw,Taco Bell,Cleveland,OH,44107,41.479907,-81.768805
P8ersCaJqnL1paY9FFnZ9w,Burger King,Sun Prairie,WI,53590,43.1879489,-89.2271823
Pe1JBBOd9b_PGAD_zvkniA,Jimmy John's,Independence,OH,44131,41.3939746,-81.6425179
8jNrbT0weOHH43Lf3Bzyig,Burger King,Laveen,AZ,85339,33.391636,-112.167638
n9NBty_KQ2tjGuqorIu63w,Jack in the Box,Surprise,AZ,85374,33.6391416,-112.3548025
Uy34jRGXLtXekg7M-Qts-A,Jersey Mike's Subs,Rock Hill,SC,29732,34.9771161,-81.0275076
Xsfu3y0Wz-u7TRXQDTP0tQ,Jack in the Box,Charlotte,NC,28217,35.1367709,-80.903771
i_qG7XpQw2ngHa7OdNJoOQ,Burger King,Mesa,AZ,85209,33.3841659,-111.6840287
_XD4jll0b0sMcSvlqYzIUA,Dairy Queen,Calgary,AB,T2R 1B8,51.0398369,-114.0821168
TUfb2lH2nwKqu_IyM8wA-A,Long John Silver's,Las Vegas,NV,89119,36.114168,-115.137368
kep1dCAHZydfHVgjmxl5Bg,Subway,Mesa,AZ,85212,33.3255099,-111.6877231
EFKx9EkhhcNCigMN9Cr05g,Subway,Phoenix,AZ,85017,33.5126333662,-112.1285303239
RSndNUTD8MpDQiotoTS29A,Steak N Shake,Tarentum,PA,15084,40.569355,-79.798318
dEty4GN0TJIbdIlMioW8cg,Jimmy John's,Madison,WI,53705,43.0613009,-89.4858625
xEpIUFKBHgnq3pXVaxNg3g,Subway,Phoenix,AZ,85022,33.607069,-112.063414
HvAi1JMlVCK54NXehcbCvg,Subway,Gilbert,AZ,85234,33.3773872,-111.7230386
W1Lw4Hxg7iRab9tJm8ZItQ,KFC,Las Vegas,NV,89130,36.2402,-115.233
Jvx8CyM8om6tZvn8PXOWEA,Jimmy John's,Huntersville,NC,28078,35.4427959,-80.8856763
sBZxxiJEuIFnSgQX4H6wpA,Subway,Las Vegas,NV,89147,36.1005024,-115.3143631
qZsRkYjSti2NibyFVU0P8A,Jimmy John's,Chandler,AZ,85226,33.316811,-111.971527
oz3qUheIcLrafydpAEK8AQ,Wendy's,Glendale,AZ,85308,33.6393646,-112.1870097
9VMAIC2JCKDPpqBx534W6Q,Jack-In-the Box Drive Thru,Phoenix,AZ,85051,33.5526735,-112.1346848
6keKXJ2mIUiNOuEmggZTMg,Burger King Restaurant,Calgary,AB,T2A 0V2,51.0380988,-113.964686
FMWWSFWp7o2J5IHqJJr7yg,Panda Express,Henderson,NV,89052,36.0213012646,-115.0890612602
s6KEoNC-rR79704_1ObFuw,Firehouse Subs,Cave Creek,AZ,85331,33.7962538,-111.964592
v6LhGCvLdmgETek9FgrXxw,Hamburger Mary's,Las Vegas,NV,89119,36.11526,-115.13004
WxNGCzvx10GwJchaeHNfpA,Subway,Mesa,AZ,85210,33.3904322,-111.8407481
w0f2Hpn1Yf2TwoykTMoOXA,Subway,Glendale,AZ,85305,33.5088914,-112.2646352
_V-1gwVcw5Nd0e-8DsJ9RA,Dairy Queen,Charlotte,NC,28208,35.2244478,-80.887181
CZMubW8II3eoXjTao-1aqg,KFC,McKees Rocks,PA,15136,40.4454,-80.1502
E1R-eyNDimJzdtajqh9KsQ,Jack's Grill & Mediterranean Cuisine,Champaign,IL,61820,40.1221403,-88.243543
7Kalh9QVFTlrcGaufs2eag,Chick-fil-A,Charlotte,NC,28269,35.333598,-80.813201
tUFMDX155FxhNX3sQb2dDQ,Shake Shack,Scottsdale,AZ,85251,33.5030961023,-111.9272476867
jrFB2o5Gk2aRw22oNGxJKg,Firehouse Subs,Chandler,AZ,85226,33.3198367,-111.8972415
SLlQSsSHukMz4-3-eaOgUA,Chick-fil-A,Pittsburgh,PA,15213,40.44418,-79.95341433
RHplLLE7fIkNqri3_B22LQ,Subway,Las Vegas,NV,89130,36.2391094639,-115.2100750486
zZB5pi8nld4d8TPAL2seHA,Burger King,Cleveland,OH,44103,41.5167544,-81.6515315
emu_QZZwqSgFKmBRs3luxw,Chick-fil-A,Concord,NC,28025,35.440287,-80.603009
MMAqe5lQb1DZ0bpuvdkogg,Taco Bell,Charlotte,NC,28203,35.204348,-80.863485
D0p4kpt1A950wQLOLs_j_Q,Five Guys,Charlotte,NC,28262,35.310125,-80.746709
XVnFILT990bF2p_9IECX9g,Subway,Richmond Hill,ON,L4C 6Z1,43.8436912,-79.4293337
o_W4cyIyPMZT4aNXbDT_uw,Jack-In-the Box Drive Thru,Scottsdale,AZ,85254,33.5824782,-111.9275167
NHFsXnwZDkY3ufoTE9iKjQ,Chipotle Mexican Grill,Las Vegas,NV,89119,36.0854182882,-115.1194383841
4wQWc6N0VfwVqCNxrurrSQ,Jimmy John's,Scottsdale,AZ,85258,33.5810795677,-111.8870842615
umP3CwDxK6OqXvVlEjZiJA,Burger King,Charlotte,NC,28209,35.198409,-80.8676799
_cs_J4j8XXyBgihJs83qUg,Church's Chicken,Las Vegas,NV,89139,36.0447704,-115.2440255
mtIQi2repqcSioMnO0fymw,Subway,Canonsburg,PA,15317,40.2601514,-80.1814907
oFR1GkbPwe6p2wqQOBOyHw,Five Guys Burgers and Fries,Mississauga,ON,L5M 4Z5,43.5441155355,-79.6806836128
bnRRQ17nLgfdIgtGWlFAeQ,Firehouse Subs,Charlotte,NC,28262,35.3402526,-80.7649579
g9JQuGPWCif3hLNktDQRsg,KFC,Surprise,AZ,85374,33.6383,-112.333
Un-n51GNA0xx0mDOpGKUXA,Subway,Tempe,AZ,85282,33.383472,-111.96442
lsTDUrYbsLHrEEkwOEZanA,Panera Bread,Phoenix,AZ,85022,33.639934,-112.068172
1ofeAP5vdjnOSeO5S2pzSg,Panda Express,Pittsburgh,PA,15205,40.451404,-80.162472
XoebDmI6mfG0r4id2C27Fg,Subway,Calgary,AB,T2P 2A8,51.0469083,-114.0815649
t6tGkwfyFKKyvzTHpy_png,KFC,Elyria,OH,44035,41.4252,-82.08
B-XJUellljVHQExeysdefw,KFC,North York,ON,M2J 4A8,43.7872499,-79.3292335
C2OrJwFnulmIRYuqvzBKdg,Subway,Phoenix,AZ,85023,33.6123571,-112.0993862
kG9vs2Ks-MqV78cnjqKUGQ,Wendy's,Mesa,AZ,85205,33.415045,-111.734511
VoWWwSxOe7DwlWOrTIoM1g,Jimmy John's,Mesa,AZ,85201,33.4152336121,-111.829284668
QeNiUXHqUgiJJnM--UMNNg,Chipotle Mexican Grill,Mesa,AZ,85210,33.3907254,-111.8552892
zaoGcD35rSuuAwc7DLiSMw,Subway,Saint Joseph,IL,61873,40.1133946,-88.0414094
slYb2NfWI5wLCeV67fWGKQ,Burger King,North Las Vegas,NV,89030,36.2398552,-115.09526
pTicp-twG6F1t8jzaoagAA,Subway,Coraopolis,PA,15108,40.5054326869,-80.2091370958
E3ODMVUoz27BJ17r58E-5g,Popeyes Louisiana Kitchen,Tempe,AZ,85283,33.377699,-111.964592
hpte2mkCkY-CNg9OREQrMA,A&W,Toronto,ON,M5V 2A3,43.6491013,-79.3959291
ZZwXafda2626nFQ2TsU62g,KFC,Calgary,AB,T2A 4T8,51.0639917,-113.9567586
ptnjh4Ni6nnAKrd3a8grBw,Subway,Chandler,AZ,85225,33.3139773,-111.8410453
Dgt-m6N3wKf03Sdcrv18OQ,Quiznos,Charlotte,NC,28270,35.1389801,-80.7370526
8NBY8n7o1RQv3CNIAVRPfA,Popeyes Louisiana Kitchen,Ajax,ON,L1S 2J1,43.8450013143,-79.0193048492
mcihQ4K6zMykrY0PUF5g_g,Jack In the Box,Charlotte,NC,28262,35.3231699,-80.7329184
WHdmQ-zPYYTJUqaUOfNpkQ,Dairy Queen,Las Vegas,NV,89102,36.1446893,-115.184114
uc7Cwg31udKcGXSsSRCksA,Dairy Queen,Calgary,AB,T3A 5K8,51.1384031,-114.1595793
gr5i3hdg7uJLwgImaGOMrg,Dairy Queen,Calgary,AB,T3G 2A7,51.1233272,-114.198076
DUhU9wi7Ja4r1Hl4bQrYbw,Burger King,Charlotte,NC,28208,35.2204704924,-80.9437250177
gaviK8-M4QdeoQOiAwdaYA,Jersey Mike's Subs,Champaign,IL,61820,40.1099251,-88.2314617
hP6vYXsADB1y8rudqm7Vxw,Tacos Mary's,Mesa,AZ,85204,33.4074874,-111.805017
_jGyZz4v9dedx_LIdJHulw,KFC,Phoenix,AZ,85013,33.4805,-112.083
WyEOZy86iCOtcM7wdFXyfg,Captain D's,Charlotte,NC,28205,35.2090817273,-80.7577246428
ypIzqbkJli_75hgFz98WiQ,Subway,Scottsdale,AZ,85257,33.478759,-111.925644
Gue8TLhEYdHT9ulkblHEwg,Panda Express,Las Vegas,NV,89106,36.196349,-115.159477
IpBSMcheF7xfyHWErn59tw,Panera Bread,Fitchburg,WI,53711,43.016974,-89.42269
uke-ijDwYofkcv7-o_GqIA,Subway,Las Vegas,NV,89117,36.128386,-115.3144557
UhdlNJz_ZNb-m3kF-YLSgw,Jersey Mike's Subs,Charlotte,NC,28262,35.3121218,-80.7451296
xFuyA5is_lLo28-fTUQjPA,Del Taco,Phoenix,AZ,85012,33.4796054,-112.0689755
n0gAJPW7-H9cS71FC5dSqg,Taco Bell,Mentor,OH,44060,41.659233,-81.366735
OqEcgw8NQVrO9_AjmVt52w,Subway,Matthews,NC,28104,35.0234912,-80.760752
sE5Kuu7FiHyfkxkXu11adQ,Zaxby's Chicken Fingers & Buffalo Wings,Monroe,NC,28110,35.0087957,-80.5608148
7TRjx9FBlL3zVt1yGGfYiw,Hardee's,Charlotte,NC,28214,35.2435812,-80.938286
px5RbIZm3rxRzi-g2f83KQ,Burger King,Tempe,AZ,85283,33.3631806,-111.9291133
1NeLactWtnH2g8z1v4nrgA,Wendy's,Toronto,ON,M4M 3A9,43.6595987109,-79.3291785148
UBYiWMGGB0mmdCW3R6nZlA,A&W,Calgary,AB,T3G 4C8,51.1249094,-114.2043901
e-F4OrM3O-5gIM_LvhT7Sg,Dairy Queen,Las Vegas,NV,89109,36.1426643677,-115.137812386
-qdhAN_Ep0kv0EMB2QEAjg,Sonic Drive-In,Henderson,NV,89015,36.072653025,-114.9536224492
uD7ninjOe7UxI_7-JVQ3dg,Jimmy Jack's Drive-In,Phoenix,AZ,85009,33.4509931,-112.1234372
rF74jsFqy6L7pBetZOJxLw,Subway,Las Vegas,NV,89115,36.1954204,-115.0882305
pKTIxpM_2Qk7l_Kb0LImbQ,Chipotle Mexican Grill,Henderson,NV,89014,36.0631376,-115.0434945
Ozy5LlmU0k-mVs7RXNisZQ,Subway,Las Vegas,NV,89123,36.0512,-115.17154
7Km9UXolK9vEeBDNqTl5DA,Quiznos,Madison,WI,53704,43.1362085645,-89.3456268311
eetlD3KXlb8cTwgrQVfquw,Panera Bread,Markham,ON,L3R 5M6,43.8570756396,-79.3237041497
_8HzIslOdrED7JQF2DU2fg,Subway,Phoenix,AZ,85020,33.5671571,-112.065592
El5zSwkujg6CjJN7BMY-EQ,Jimmy John's,Chandler,AZ,85226,33.305285577,-111.8999906753
XUd04lS8I5KXQgn7Od0qEw,Taco Bell,Mississauga,ON,L5V 2A8,43.598601,-79.7114907
bltn4FTcuRJY5IfiIIDINw,Subway,Phoenix,AZ,85032,33.6385092,-111.9817849
3CxiP8n7DAL-YOOTCW2wNw,Jack in the Box,Las Vegas,NV,89113,36.059966,-115.2798459
lZUCbZkCpS6bvgcxAuYS5Q,Wendy's,Phoenix,AZ,85027,33.6714433,-112.1178914
tcJxTYHmcvENebzdpoailQ,Subway,Las Vegas,NV,89135,36.1601087482,-115.3500864655
z_m9GstWrDagyZv9lNSKjQ,Carl's Jr,Tempe,AZ,85283,33.3779032,-111.9639399
7fSE99-qeIVXpkbNkheeHg,Wendy's,Mississauga,ON,L4Z,43.6265183219,-79.6788900945
z1FS59YTE0GoOu1UCPKoKA,Burger King,El Mirage,AZ,85335,33.6089687,-112.3423224
tQaIWc9qeiB1IU163LKlAw,Panda Express,Champaign,IL,61820,40.1105984,-88.2290979
YZut65QYlleMr7scyV_QSQ,Arby's,Kannapolis,NC,28083,35.4762294,-80.6107058
vdT9HnEX9Bk4XjT9SWII_w,Chicken King,Charlotte,NC,28208,35.2109176,-80.9064503
j4PI9fjIV3BKYJAHHi8NoQ,Subway,Tempe,AZ,85281,33.4215645,-111.9613316
a-uvQrruzDQ9E2SVIPOAHg,Wendy's,Phoenix,AZ,85029,33.5813723,-112.1242145
nteAMOsI2DsTTR9v6G9E7A,Burger King,Las Vegas,NV,89146,36.1595698,-115.2122356
lx_HJMFpKEZW-e9_-LyuQg,Panera Bread,Tempe,AZ,85283,33.3613225565,-111.9102875143
3MEcN5aFLMSOaH4PuVVomA,Subway,Fort Mill,SC,29708,35.05924,-80.990026
56731_C-5MmSxdCtNnhUDw,Taco Bell,De Forest,WI,53532,43.25049,-89.36915
lq-S8rP-advEFlshnCV3gQ,Burger King,Cleveland,OH,44115,41.499427,-81.6680124
NZP9oypyQCy-IXlzqQWvWQ,Burger King,Sun Lakes,AZ,85248,33.2184705,-111.8747212
id2yO15SnTEDMxNWtZXmFQ,Subway,Mesa,AZ,85202,33.3893462092,-111.8606495485
w8ZxnScDWMquPfh6oHt0og,Subway,Cleveland,OH,44130,41.3698617,-81.8031156
oatNHtWI1b_9S12KBPOOVg,Five Guys,Chandler,AZ,85286,33.2484215922,-111.8407834321
xlUoy-OVO-EgZzfiHJk1Hg,Wendy's,Charlotte,NC,28278,35.1637880258,-80.9722954028
etGW0g4oIABVeC4Sk5YBDQ,Taco Bell,Phoenix,AZ,85037,33.506304,-112.2731202
-34vSRcMz_RjN00dWIiQ3Q,Subway,Glendale,AZ,85304,33.596883,-112.166708
giNUn704T4gpTk8pix170A,Burger King,Avon Lake,OH,44012,41.4921551,-82.0183833
s_LnXSpmE04Wo5hmJWq6zQ,Jersey Mike's Subs,Stow,OH,44224,41.1667861,-81.404695
L8VUDJOdhOm4yyWMzlD5iA,Jimmy John's,Las Vegas,NV,89110,36.1668275,-115.0615657
JOUZELoB9gj-2T5n-BrlSg,Wendy's,Phoenix,AZ,85339,33.3782173669,-112.1355511621
VVitum45kCla5xkyclh4uA,Taco Bell,New Kensington,PA,15068,40.586957,-79.749291
zusXbyXnJfS1Q-pZE9elmQ,Sonic Drive-In,Phoenix,AZ,85027,33.6833052,-112.101049
4pxK5njPxYHFp7IMEch1Bw,Wendy's,Las Vegas,NV,89123,36.0187258514,-115.1191147473
r2vAwakuF7qXNtQDuMEFpA,Panda Express,Las Vegas,NV,89103,36.101525,-115.205358
dbCQrWlSF1ZZ5JvjqZ-EfQ,Subway,Sun City West,AZ,85375,33.6603708,-112.3547792
8whaol4NzTlIgROeShwBWw,Taco Bell,Boulder City,NV,89005,35.969391,-114.855253
Y3dsH1C7COn3mNB_3ocjVQ,Firehouse Subs,Indian Trail,NC,28079,35.078489576,-80.6535317842
KYIe_f3oO8t14c7nDhUkMg,Firehouse Subs,Concord,NC,28027,35.3648079,-80.7088519
JpssdgvmNjfBpjIhZMgICA,Subway,Las Vegas,NV,89102,36.1328427925,-115.18963186
BhdmSnBo9903lIYGh_x3kw,KFC,Solon,OH,44139,41.3951,-81.4643
TW_pFdWTwjF8lys2tc7nuA,Steak ’n Shake,Parma,OH,44129,41.3775009213,-81.7416286469
X92XkmKWt5TjNiD2m6tadg,Jack-In-the Box Drive Thru,Phoenix,AZ,85015,33.4809846,-112.1123293
-WDEZ9zidT995DBY6psNYg,KFC,Denver,NC,28037,35.4441,-80.9984
IjxKGiOpGFgOmZywjfUw7g,Taco Bell,Charlotte,NC,28208,35.22844,-80.92388
RHOMlCOwON4Uq-xvShRFWw,Burger King,Mesa,AZ,85210,33.3888088,-111.841022
L6uLN1hGa7cTWtZ3VfB-HA,Subway,Chesterland,OH,44026,41.521116,-81.33871
DNfia9ds6fexTr5XtAw6TA,Zaxby's Chicken Fingers & Buffalo Wings,Charlotte,NC,28227,35.2118616,-80.6946823
-1ea69SVW-MJsaGQrA48dQ,Jimmy Johns,Macedonia,OH,44056,41.3144468,-81.5220127
sWaWTnmRgOt6OE4v84y7fw,A&W,Toronto,ON,M4J 1L1,43.6791035,-79.344712
pTSZVeKu0Hykw2I0blwmPA,Panda Express,North Las Vegas,NV,89031,36.2612559882,-115.1805771072
FAIUM08fHNRbIH0fz8IANQ,Burger King,Chandler,AZ,85224,33.3474861,-111.8595135
GSwncKipCuXVBIYQM2Pfag,KFC,Phoenix,AZ,85015,33.5239,-112.097
fUO4w9CBKv6_oP0VCk7VQg,Burger King,Akron,OH,44310,41.1017853,-81.508529
